SubTradeId,TradeId,PaymentId,SubActualTotalFee,RefundFee,OrderStatus,Amount,SkuName,LinkId,OrderCreatedTime,OrderCreatedTs,OrderDate,ExpressNo,TotalSettleAmount,CategoryName,FreightInsuranceFee,PlanNames,PlanFee,ASPCommisionRate,ASPCommisionFee,CreditBuyFee,PlatformCommisionFee,PlatformCommisionRate
4075611805397934637,4075611805397934637,2024101122001130571455414359,17.4,0.0,待卖家发货,1,银双耳【XL 适合2.0-2.2米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 19:45:48,1728647148,2024-10-11,,,,,,,,,,,
2321796866844792677,2321796866844792677,2024101122001126251418612515,15.52,0.0,待卖家发货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 19:43:24,1728647004,2024-10-11,,,,,,,,,,,
2321784878221185597,2321784878221185597,2024101123001107831416925485,7.26,0.0,待卖家发货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 19:27:00,1728646020,2024-10-11,,,,,,,,,,,
4075756022092008147,4075756022092008147,2024101122001150611455556250,25.58,0.0,待卖家发货,2,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 18:47:21,1728643641,2024-10-11,,,,,,,,,,,
4075715918776746539,4075715918776746539,2024101122001186931426147949,6.92,0.0,待卖家发货,1,前座+后座+背靠【普通皮革款】防水防晒,835425008983,2024-10-11 18:08:33,1728641313,2024-10-11,,,,,,,,,,,
4075522453022665639,4075522453022665639,2024101122001126321430195646,6.92,0.0,待卖家发货,1,前座+后座+背靠【普通皮革款】防水防晒,835425008983,2024-10-11 18:07:29,1728641249,2024-10-11,,,,,,,,,,,
2322156829334282877,2322156829334282877,2024101122001163561437227538,6.48,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 17:58:08,1728640688,2024-10-11,,,,,,,,,,,
2321378184025262389,2321378184025262389,11170600024101130865868268923,15.68,0.0,待卖家发货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:33:53,1728639233,2024-10-11,,,,,,,,,,,
4075757391398400110,4075757391398400110,2024101122001157681435744302,17.4,0.0,待卖家发货,1,银双耳+钢丝锁【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:23:55,1728638635,2024-10-11,,,,,,,,,,,
2321359215394486886,2321359215394486886,2024101122001136861423004341,13.78,0.0,待卖家发货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:23:28,1728638608,2024-10-11,,,,,,,,,,,
4075750695457564521,4075750695452564521,2024101123001106611441131820,5.54,0.0,待买家收货,1,后座【加厚皮革款】高弹耐磨防水防晒,836896586402,2024-10-11 17:17:18,1728638238,2024-10-11,434183281223462,,,,,,,,,,
4075750695456564521,4075750695452564521,2024101123001106611441131820,5.06,0.0,待买家收货,1,后座【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-11 17:17:18,1728638238,2024-10-11,434183281223462,,,,,,,,,,
4075750695455564521,4075750695452564521,2024101123001106611441131820,8.09,0.0,待买家收货,1,前座【冬季毛绒款】保暖舒适,836896586402,2024-10-11 17:17:18,1728638238,2024-10-11,434183281223462,,,,,,,,,,
4075750695454564521,4075750695452564521,2024101123001106611441131820,4.69,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-11 17:17:18,1728638238,2024-10-11,434183281223462,,,,,,,,,,
4075750695453564521,4075750695452564521,2024101123001106611441131820,5.06,0.0,待买家收货,1,后座【普通皮革款】防水防晒,836896586402,2024-10-11 17:17:18,1728638238,2024-10-11,434183281223462,,,,,,,,,,
4075750695463564521,4075750695458564521,2024101123001106611440444373,15.02,0.0,待买家收货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:17:18,1728638238,2024-10-11,434183297013735,,,,,,,,,,
4075750695462564521,4075750695458564521,2024101123001106611440444373,12.66,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:17:18,1728638238,2024-10-11,434183297013735,,,,,,,,,,
4075750695461564521,4075750695458564521,2024101123001106611440444373,11.29,0.0,待买家收货,1,银无耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:17:18,1728638238,2024-10-11,434183297013735,,,,,,,,,,
4075750695460564521,4075750695458564521,2024101123001106611440444373,13.2,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:17:18,1728638238,2024-10-11,434183297013735,,,,,,,,,,
4075750695459564521,4075750695458564521,2024101123001106611440444373,11.75,0.0,待买家收货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 17:17:18,1728638238,2024-10-11,434183297013735,,,,,,,,,,
4075750695451564521,4075750695446564521,2024101123001106611439583084,13.2,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:17:18,1728638238,2024-10-11,434183295441437,,,,,,,,,,
4075750695450564521,4075750695446564521,2024101123001106611439583084,11.75,0.0,待买家收货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:17:18,1728638238,2024-10-11,434183295441437,,,,,,,,,,
4075750695449564521,4075750695446564521,2024101123001106611439583084,11.29,0.0,待买家收货,1,银无耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:17:18,1728638238,2024-10-11,434183295441437,,,,,,,,,,
4075750695448564521,4075750695446564521,2024101123001106611439583084,12.66,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:17:18,1728638238,2024-10-11,434183295441437,,,,,,,,,,
4075750695447564521,4075750695446564521,2024101123001106611439583084,15.02,0.0,待买家收货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 17:17:18,1728638238,2024-10-11,434183295441437,,,,,,,,,,
4075747815502564521,4075747815492564521,2024101123001106611439919403,10.93,0.0,待买家收货,1,前座-单件【魅力咖】厚实绒毛 皮草触感,839506085657,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815500564521,4075747815492564521,2024101123001106611439919403,10.93,0.0,待买家收货,1,前座-单件【沉默黑】厚实绒毛 皮草触感,839506085657,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815498564521,4075747815492564521,2024101123001106611439919403,10.93,0.0,待买家收货,1,前座-单件【魅惑紫】厚实绒毛 皮草触感,839506085657,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815496564521,4075747815492564521,2024101123001106611439919403,10.93,0.0,待买家收货,1,前座-单件【激情红】厚实绒毛 皮草触感,839506085657,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815495564521,4075747815492564521,2024101123001106611439919403,10.93,0.0,待买家收货,1,前座-单件【温馨米】厚实绒毛 皮草触感,839506085657,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815501564521,4075747815492564521,2024101123001106611439919403,30.94,0.0,待买家收货,1,【加粗标准款长枪】通用接头+20米加厚防爆水管,838051916239,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815499564521,4075747815492564521,2024101123001106611439919403,16.83,0.0,待买家收货,1,【加粗标准款长枪】通用接头+5米加厚防爆水管,838051916239,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815497564521,4075747815492564521,2024101123001106611439919403,22.48,0.0,待买家收货,1,【加粗标准款长枪】通用接头+10米加厚防爆水管,838051916239,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815494564521,4075747815492564521,2024101123001106611439919403,14.96,0.0,待买家收货,1,【加粗标准款长枪】通用接头+3米加厚防爆水管,838051916239,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
4075747815493564521,4075747815492564521,2024101123001106611439919403,27.17,0.0,待买家收货,1,【加粗标准款长枪】通用接头+15米加厚防爆水管,838051916239,2024-10-11 17:15:08,1728638108,2024-10-11,434183300158986,,,,,,,,,,
2321345499387736462,2321345499387736462,2024101122001143801410142248,13.6,0.0,待卖家发货,2,前座单件【颜色随机】厚实绒毛 皮草触感,839506085657,2024-10-11 17:08:16,1728637696,2024-10-11,,,,,,,,,,,
4075434469284526348,4075434469284526348,2024101123001112701453463288,4.0,0.0,待卖家发货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-11 16:45:14,1728636314,2024-10-11,,,,,,,,,,,
2321320479804386483,2321320479804386483,2024101123001114821457053067,6.57,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 16:44:36,1728636276,2024-10-11,,,,,,,,,,,
4075618070849259639,4075618070849259639,2024101122001182711401034513,12.26,0.0,待卖家发货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 16:43:03,1728636183,2024-10-11,,,,,,,,,,,
4075664907953924623,4075664907953924623,2024101122001165731400290245,6.48,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 16:16:55,1728634615,2024-10-11,,,,,,,,,,,
4075326684690486720,4075326684690486720,2024101123001108291455255291,15.52,0.0,待卖家发货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 16:08:39,1728634119,2024-10-11,,,,,,,,,,,
2322016573533107486,2322016573533107486,2024101122001142421427506779,12.26,0.0,待卖家发货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 15:40:41,1728632441,2024-10-11,,,,,,,,,,,
4075289640062411746,4075289640062411746,2024101123001101331401270510,16.84,0.0,待卖家发货,1,银无耳+钢丝锁【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 15:29:49,1728631789,2024-10-11,,,,,,,,,,,
4075232076633100907,4075232076633100907,2024101122001119721440434396,13.64,0.0,待卖家发货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 14:51:56,1728629516,2024-10-11,,,,,,,,,,,
4075279309967100907,4075279309967100907,2024101122001119721435052026,13.64,0.0,待卖家发货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 14:49:32,1728629372,2024-10-11,,,,,,,,,,,
4075472883393402239,4075472883393402239,2024101122001144741430849464,9.3,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,836896586402,2024-10-11 13:34:35,1728624875,2024-10-11,,,,,,,,,,,
4075374638480299718,4075374638480299718,2024101122001150441419190609,4.9,0.0,待卖家发货,1,前座【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-11 13:14:27,1728623667,2024-10-11,,,,,,,,,,,
2321827177362177584,2321827177362177584,2024101122001139591445927735,6.57,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 12:55:34,1728622534,2024-10-11,,,,,,,,,,,
2321023839414154150,2321023839414154150,2024101122001124291403525178,7.16,0.0,待卖家发货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 12:21:09,1728620469,2024-10-11,,,,,,,,,,,
4075033789899827828,4075033789899827828,11110600024101161304831822878,4.04,0.0,待卖家发货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-11 11:58:44,1728619124,2024-10-11,,,,,,,,,,,
2320931676508293293,2320931676508293293,2024101122001164811418791771,6.48,0.0,待卖家发货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 11:30:56,1728617456,2024-10-11,,,,,,,,,,,
4074890364454365530,4074890364454365530,2024101122001198191403463707,15.52,0.0,待卖家发货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 10:37:24,1728614244,2024-10-11,,,,,,,,,,,
4075140926440714743,4075140926440714743,11100600024101136536587714347,11.78,0.0,待卖家发货,1,银无耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 10:34:50,1728614090,2024-10-11,,,,,,,,,,,
4075130810367250901,4075130810367250901,2024101122001139521419967957,28.77,0.0,待卖家发货,1,【加粗标准款长枪】通用接头+15米加厚防爆水管,838051916239,2024-10-11 10:28:13,1728613693,2024-10-11,,,,,,,,,,,
2320811400444917583,2320811400444917583,2024101122001169361419724241,13.78,13.78,交易关闭,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-11 9:50:31,1728611431,2024-10-11,,,,,,,,,,,
4075055246842561303,4075055246842561303,2024101122001190661427638265,7.03,0.0,待卖家发货,1,瑕疵款【S 颜色/有耳无耳随机发 适合1.4-1.6米车长】,835597084042,2024-10-11 9:30:21,1728610221,2024-10-11,,,,,,,,,,,
4074858469470381904,4074858469470381904,2024101122001136691442849141,4.0,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-11 9:29:32,1728610172,2024-10-11,YT7497955934559,,,,,,,,,,
4075063526642385407,4075063526642385407,2024101123001102521421334215,19.48,0.0,待买家收货,1,银双耳【XXL 适合2.2-2.5米车长】加厚铝膜+内里植绒,835597084042,2024-10-11 9:26:07,1728609967,2024-10-11,YT7497956339863,,,,,,,,,,
2321534209202219061,2321534209202219061,2024101122001116961459131332,19.48,0.0,待买家收货,1,银双耳【XXL 适合2.2-2.5米车长】加厚铝膜+内里植绒,836519881819,2024-10-11 9:03:30,1728608610,2024-10-11,YT7497958003063,,,,,,,,,,
2321522761033035862,2321522761033035862,2024101122001149141451855454,6.57,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 8:47:50,1728607670,2024-10-11,9876640947408,,,,,,,,,,
4075082751557119913,4075082751557119913,2024101122001198091458498079,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 8:26:57,1728606417,2024-10-11,9876640992444,,,,,,,,,,
4074768541568228527,4074768541568228527,2024101123001109831416757145,4.04,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-11 7:07:13,1728601633,2024-10-11,9876640923489,,,,,,,,,,
2321023730440578388,2321023730440578388,2024101122001145041443604818,6.96,0.0,待买家收货,1,瑕疵款【S 颜色/有耳无耳随机发 适合1.4-1.6米车长】,832897408610,2024-10-11 6:47:07,1728600427,2024-10-11,YT7497954312084,,,,,,,,,,
4074718788092429709,4074718788092429709,2024101122001139701459329571,6.57,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-11 6:37:36,1728599856,2024-10-11,9876640897936,,,,,,,,,,
2321392621411829898,2321392621411829898,11000600024101175547711829898,10.28,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,836896586402,2024-10-11 0:12:32,1728576752,2024-10-11,YT7497956593553,,,,,,,,,,
4074871970313549612,4074871970313549612,2024101023001110581429802412,40.41,0.0,待买家收货,1,三件套??【沉默黑】厚实绒毛 皮草触感,839506085657,2024-10-10 23:40:05,1728574805,2024-10-10,YT7497953758519,,,,,,,,,,
4074931947920458702,4074931947920458702,2024101022001185641434354508,13.64,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,836519881819,2024-10-10 23:33:17,1728574397,2024-10-10,YT7497956732824,,,,,,,,,,
2321295637642476782,2321295637642476782,2024101022001193641439687203,13.64,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 22:58:10,1728572290,2024-10-10,YT7497956337317,,,,,,,,,,
4074281964085928803,4074281964085928803,2024101022001127271441950126,6.57,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 22:43:08,1728571388,2024-10-10,9876640977239,,,,,,,,,,
4074496957755788408,4074496957755788408,2024101022001152131402901727,4.9,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-10 22:20:55,1728570055,2024-10-10,YT7497957387500,,,,,,,,,,
2320753470796197065,2320753470796197065,2024101022001127521425033660,10.38,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,836896586402,2024-10-10 21:59:55,1728568795,2024-10-10,YT7497957863901,,,,,,,,,,
4074506022871955343,4074506022871955343,2024101022001185401441521037,19.48,0.0,待买家收货,1,银双耳【XXL 适合2.2-2.5米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 21:55:12,1728568512,2024-10-10,YT7497957525858,,,,,,,,,,
2321050721878977066,2321050721878977066,2024101022001188291447893252,4.0,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 21:24:44,1728566684,2024-10-10,9876640987431,,,,,,,,,,
2320378530790794378,2320378530790794378,2024101023001106401439847545,13.88,0.0,待买家收货,1,蓝双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 21:04:53,1728565493,2024-10-10,YT7497956734419,,,,,,,,,,
4074217849708513013,4074217849708513013,2024101022001172561422008173,7.28,0.0,待买家收货,1,前座+后座【普通皮革款】防水防晒,835425008983,2024-10-10 21:00:34,1728565234,2024-10-10,9876640888609,,,,,,,,,,
2320334691058348093,2320334691058348093,2024101023001108451459519015,6.32,6.32,交易关闭,2,背靠【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 20:56:42,1728565002,2024-10-10,,,,,,,,,,,
4074302370852623430,4074302370852623430,2024101022001134341419353694,13.21,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 20:30:58,1728563458,2024-10-10,YT7497957367636,,,,,,,,,,
4074549194753404416,4074549194753404416,2024101023001104431431299808,12.26,0.0,待买家收货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 20:05:54,1728561954,2024-10-10,YT7497955025521,,,,,,,,,,
2320206243608218980,2320206243608218980,2024101022001155831414693903,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 19:55:45,1728561345,2024-10-10,9876640992443,,,,,,,,,,
2321013461544616262,2321013461544616262,2024101022001153131410518515,13.08,0.0,待买家收货,1,蓝无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 19:49:01,1728560941,2024-10-10,YT7497958080815,,,,,,,,,,
4074168125709992146,4074168125709992146,2024101022001194701443427756,13.08,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 19:48:01,1728560881,2024-10-10,YT7497956126052,,,,,,,,,,
4074354363515717818,4074354363515717818,2024101022001144891423674245,17.4,0.0,待买家收货,1,银双耳【XL 适合2.0-2.2米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 19:41:18,1728560478,2024-10-10,YT7497956575151,,,,,,,,,,
2320247822128706086,2320247822128706086,2024101022001197011443681396,7.1,0.0,待买家收货,1,前座+后座+背靠【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 17:21:28,1728552088,2024-10-10,YT7497955626917,,,,,,,,,,
2320684205195551868,2320684205195551868,2024101022001176011435259522,6.48,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 17:21:02,1728552062,2024-10-10,YT7497954754565,,,,,,,,,,
2319864528631348093,2319864528631348093,2024101023001108451458977899,7.41,7.41,交易关闭,2,背靠【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-10 16:45:17,1728549917,2024-10-10,,,,,,,,,,,
2320139210059359299,2320139210057359299,2024101022001184001421924666,12.79,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 16:05:41,1728547541,2024-10-10,YT7497955984679,,,,,,,,,,
2320139210058359299,2320139210057359299,2024101022001184001421924666,17.02,0.0,待买家收货,1,银双耳【XL 适合2.0-2.2米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 16:05:41,1728547541,2024-10-10,YT7497955984679,,,,,,,,,,
2319783243960579195,2319783243960579195,2024101022001154651412911820,10.43,0.0,待买家收货,1,银无耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 16:05:30,1728547530,2024-10-10,YT7497954472122,,,,,,,,,,
4073756032195448241,4073756032195448241,2024101022001189101414466181,6.57,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 16:00:55,1728547255,2024-10-10,9876640947420,,,,,,,,,,
4073747724273637920,4073747724273637920,2024101022001195811457083324,13.78,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 15:58:59,1728547139,2024-10-10,YT7497956417484,,,,,,,,,,
4073967614651637920,4073967614651637920,2024101022001185941425245082,13.78,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 15:58:02,1728547082,2024-10-10,YT7497956417484,,,,,,,,,,
4073771305359388220,4073771305359388220,2024101023001103241450480258,15.52,0.0,待买家收货,1,蓝双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,836519881819,2024-10-10 15:55:27,1728546927,2024-10-10,YT7497957209349,,,,,,,,,,
2320459789689834958,2320459789689834958,2024101022001158661419459439,6.48,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 15:09:25,1728544165,2024-10-10,YT7497953805291,,,,,,,,,,
2319650868170739490,2319650868170739490,2024101022001117801452094218,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 14:45:57,1728542757,2024-10-10,9876640884265,,,,,,,,,,
2320343293906853692,2320343293906853692,2024101022001139561414313355,9.89,0.0,待买家收货,1,前座+后座+背靠【双层3D蜂窝】透气排湿抗晒,836896586402,2024-10-10 13:52:56,1728539576,2024-10-10,YT7497956830036,,,,,,,,,,
4073849859127900603,4073849859127900603,2024101023001111781424796486,15.42,0.0,待买家收货,1,银无耳+钢丝锁【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 13:47:02,1728539222,2024-10-10,YT7497955343731,,,,,,,,,,
4073734622572373944,4073734622572373944,11130600024101096128104374439,7.11,0.0,待买家收货,1,前座单件【颜色随机】厚实绒毛 皮草触感,839506085657,2024-10-10 13:27:05,1728538025,2024-10-10,YT7497824396835,,通用座套/座垫,0.41,,,,,,,
2319818522538754075,2319818522538754075,2024101023001114961401125045,13.78,0.0,待买家收货,1,银双耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,836519881819,2024-10-10 12:33:12,1728534792,2024-10-10,YT7497957523852,,,,,,,,,,
2319818054039719478,2319818054039719478,2024101022001156991409797951,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 12:30:09,1728534609,2024-10-10,9876640928118,,,,,,,,,,
4073465953248703931,4073465953248703931,2024101022001149811457471980,15.68,0.0,待买家收货,1,银双耳【L 适合1.8-2.0米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 12:28:45,1728534525,2024-10-10,YT7497957924620,,,,,,,,,,
4073739447483277126,4073739447483277126,2024101022001164071452718328,4.0,0.0,待买家收货,1,前座【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 12:21:41,1728534101,2024-10-10,9876640928280,,,,,,,,,,
4073384448954441712,4073384448954441712,2024101022001125901401564423,7.19,0.0,待买家收货,1,前座+后座+背靠【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 11:52:02,1728532322,2024-10-10,9876640928284,,,,,,,,,,
4073420413407472740,4073420413407472740,2024101022001174081457729642,6.48,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 11:46:58,1728532018,2024-10-10,9876640991963,,,,,,,,,,
4073678967608503640,4073678967608503640,2024101022001131181409671111,4.02,0.0,待买家收货,1,后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 11:27:59,1728530879,2024-10-10,9876640952852,,,,,,,,,,
2320162033998639980,2320162033998639980,2024101022001149001412733448,23.28,23.28,交易关闭,1,蓝双耳+钢丝锁【XXL 适合2.2-2.5米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 11:07:25,1728529645,2024-10-10,,,,,,,,,,,
2319724994098065954,2319724994098065954,2024101022001181941400440062,6.48,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 11:02:24,1728529344,2024-10-10,9876640967308,,,,,,,,,,
4073641239761096323,4073641239761096323,2024101022001192471434082705,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 10:59:15,1728529155,2024-10-10,9876640967791,,,,,,,,,,
2319378027757190992,2319378027757190992,2024101022001124911425703316,6.48,0.0,待买家收货,1,前座+后座【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 10:37:32,1728527852,2024-10-10,9876640996878,,,,,,,,,,
4073258880922290409,4073258880922290409,2024101022001135291446419635,7.16,0.0,待买家收货,1,前座+后座+背靠【加厚皮革款】高弹耐磨防水防晒,835425008983,2024-10-10 10:07:47,1728526067,2024-10-10,9876629974083,,电动车坐垫,0.15,,,,,,,
2319315747572074069,2319315747572074069,2024101022001119861451841934,13.08,0.0,待买家收货,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,835597084042,2024-10-10 9:38:39,1728524319,2024-10-10,YT7497736339830,,摩托车车衣/车罩,0.3,,,,,,,
2319294432471230799,2319294432471230799,2024101022001182331444949468,8.82,8.82,交易关闭,1,前座+后座【普通皮革款】防水防晒,836896586402,2024-10-10 9:25:09,1728523509,2024-10-10,,,,,,,,,,,
2319281871842074069,2319281871842074069,2024101022001119861449151327,13.08,13.08,交易关闭,1,银无耳【M 适合1.6-1.8米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 9:00:54,1728522054,2024-10-10,,,,,,,,,,,
2320026205340252258,2320026205340252258,2024101022001157361449309132,7.1,0.0,待买家收货,1,前座+后座+背靠【双层3D蜂窝】透气排湿抗晒,835425008983,2024-10-10 8:56:39,1728521799,2024-10-10,9876630076610,,电动车坐垫,0.15,,,,,,,
2319277119849123093,2319277119849123093,2024101022001188361418233157,10.85,0.0,待买家收货,1,银双耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 8:54:40,1728521680,2024-10-10,YT7497734459046,,摩托车车衣/车罩,0.3,,,,,,,
2319263076583620868,2319263076583620868,11080600024101066068290626808,11.66,0.0,待买家收货,1,银无耳【S 适合1.4-1.6米车长】加厚铝膜+内里植绒,832897408610,2024-10-10 8:46:52,1728521212,2024-10-10,YT7497736016991,,摩托车车衣/车罩,0.3,,,,,,,
